PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ASC_TERT_TLR10_LOV_SN_WO_3.raw.PG.MS1Quantity	[2] ASC_TERT_TLR10_LOV_SN_WO_2.raw.PG.MS1Quantity	[3] ASC_TERT_TLR10_LOV_SN_WO_1.raw.PG.MS1Quantity	[4] ASC_TERT_TLR10_LOV_SN_Light_3.raw.PG.MS1Quantity	[5] ASC_TERT_TLR10_LOV_SN_Light_2.raw.PG.MS1Quantity	[6] ASC_TERT_TLR10_LOV_SN_Light_1.raw.PG.MS1Quantity	[7] ASC_TERT_TLR4_LOV_SN_WO_3.raw.PG.MS1Quantity	[8] ASC_TERT_TLR4_LOV_SN_WO_2.raw.PG.MS1Quantity	[9] ASC_TERT_TLR4_LOV_SN_WO_1.raw.PG.MS1Quantity	[10] ASC_TERT_TLR4_LOV_SN_LPS_3.raw.PG.MS1Quantity	[11] ASC_TERT_TLR4_LOV_SN_LPS_2.raw.PG.MS1Quantity	[12] ASC_TERT_TLR4_LOV_SN_LPS_1.raw.PG.MS1Quantity	[13] ASC_TERT_TLR4_LOV_SN_Light_3.raw.PG.MS1Quantity	[14] ASC_TERT_TLR4_LOV_SN_Light_2.raw.PG.MS1Quantity	[15] ASC_TERT_TLR4_LOV_SN_Light_1.raw.PG.MS1Quantity	[1] ASC_TERT_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[2] ASC_TERT_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[3] ASC_TERT_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[4] ASC_TERT_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity	[5] ASC_TERT_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[6] ASC_TERT_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[7] ASC_TERT_TLR4_LOV_SN_WO_3.raw.PG.MS2Quantity	[8] ASC_TERT_TLR4_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] ASC_TERT_TLR4_LOV_SN_WO_1.raw.PG.MS2Quantity	[10] ASC_TERT_TLR4_LOV_SN_LPS_3.raw.PG.MS2Quantity	[11] ASC_TERT_TLR4_LOV_SN_LPS_2.raw.PG.MS2Quantity	[12] ASC_TERT_TLR4_LOV_SN_LPS_1.raw.PG.MS2Quantity	[13] ASC_TERT_TLR4_LOV_SN_Light_3.raw.PG.MS2Quantity	[14] ASC_TERT_TLR4_LOV_SN_Light_2.raw.PG.MS2Quantity	[15] ASC_TERT_TLR4_LOV_SN_Light_1.raw.PG.MS2Quantity
O00186	STXBP3	Homo sapiens	Syntaxin-binding protein 3	STXB3_HUMAN	8	8	8	True	6725,6171875	8511,7197265625	6778,1328125	7514,34765625	9080,65234375	10598,5224609375	8062,70166015625	2946,779541015625	6883,8505859375	5345,63720703125	5766,2587890625	6679,5869140625	6383,94580078125	6557,25341796875	3103,172607421875	1863,8037109375	2520,215087890625	2225,950439453125	2772,844970703125	2784,456787109375	3731,86181640625	2456,179443359375	2802,460205078125	2014,18701171875	2627,112060546875	2498,0859375	2966,555908203125	2469,610107421875	2269,412109375	1244,8966064453125
O00193	SMAP	Homo sapiens	Small acidic protein	SMAP_HUMAN	3	3	3	True	16983,259765625	21737,025390625	25183,333984375	18154,9296875	8868,2939453125	24182,251953125	9684,1015625	3816,9921875	13660,28125	4406,302734375	12001,078125	29629,376953125	14449,951171875	15974,55859375	33747,40234375	2062,70703125	2857,86279296875	2737,020751953125	2271,904296875	1231,7794189453125	2665,707763671875	1191,663330078125	657,324462890625	2437,182861328125	356,5927429199219	1168,6865234375	3674,073486328125	431,90838623046875	1431,02734375	4385,3994140625
O00194	RAB27B	Homo sapiens	Ras-related protein Rab-27B	RB27B_HUMAN	1	1	1	False	4525,42333984375	4424,015625	1963,8184814453125	2287,288818359375	629,84814453125	5382,27587890625	411,3721008300781	1180,15380859375	4160,87109375	5044,45166015625	1691,4503173828125	4542,09423828125	3055,564697265625	682,2848510742188	7956,75830078125	2803,188232421875	3334,906005859375	1693,5595703125	2164,7646484375	2786,1904296875	3954,045654296875	2631,647705078125	1339,1241455078125	2484,30712890625	2263,13916015625	3362,457275390625	2841,779052734375	2564,34619140625	3580,244140625	2389,91064453125
O00203;O00203-3	AP3B1	Homo sapiens	AP-3 complex subunit beta-1;Isoform 2 of AP-3 complex subunit beta-1	AP3B1_HUMAN	10	10	10	True	7170,89990234375	3449,84716796875	3059,822509765625	5667,4921875	4744,4482421875	5378,392578125	2611,381591796875	2895,975341796875	7639,11474609375	7425,6494140625	6449	10201,677734375	6985,3544921875	4022,170166015625	4303,9560546875	3255,5185546875	2089,09765625	2431,098876953125	4168,2138671875	3927,225830078125	3771,472412109375	2828,0498046875	2919,83935546875	3693,358642578125	4459,3876953125	3740,11083984375	4369,63818359375	3631,173828125	3090,19091796875	3064,937255859375
O00231	PSMD11	Homo sapiens	26S proteasome non-ATPase regulatory subunit 11	PSD11_HUMAN	15	15	16	True	12899,25390625	9464,4384765625	11732,7041015625	12118,5224609375	13674,984375	17034,79296875	4315,7802734375	6597,369140625	17330,611328125	14354,8974609375	10319,84375	13370,171875	9514,0498046875	5490,4375	5322,375	4917,61328125	4422,56201171875	4022,321044921875	5012,2294921875	5812,5849609375	4682,89599609375	2020,042236328125	2379,51318359375	7668,25634765625	5009,9765625	5122,44140625	6537,07861328125	4898,6435546875	2546,08203125	3302,904052734375
O00232;O00232-2	PSMD12	Homo sapiens	26S proteasome non-ATPase regulatory subunit 12;Isoform 2 of 26S proteasome non-ATPase regulatory subunit 12	PSD12_HUMAN	13	16	16	False	7585,6181640625	7605,28125	4662,19873046875	7651,96484375	5715,4560546875	9871,572265625	3798,650146484375	3085,691650390625	11859,240234375	7497,16552734375	5132,73681640625	11027,5888671875	6838,0400390625	4739,369140625	6803,55712890625	4243,34521484375	2705,06298828125	3366,16552734375	3964,1904296875	2906,2490234375	3451,526123046875	1846,4000244140625	2057,8427734375	5543,763671875	3388,646240234375	3149,302490234375	4417,54931640625	2721,844482421875	2023,59228515625	3405,04296875
O00233	PSMD9	Homo sapiens	26S proteasome non-ATPase regulatory subunit 9	PSMD9_HUMAN	9	10	11	True	48883,69921875	53541,44921875	49154,5390625	41939,66796875	20950,259765625	36723,22265625	30914,498046875	28646,91796875	48854,05078125	26240,64453125	32594,55078125	41870,93359375	24404,4765625	33902,7421875	65742,28125	18397,99609375	21820,001953125	19293,146484375	15748,8955078125	11159,3583984375	14224,55859375	12023,181640625	9844,521484375	17137,0625	11351,0185546875	12641,93359375	16562,671875	9260,5439453125	10486,4375	21440,810546875
O00244	ATOX1	Homo sapiens	Copper transport protein ATOX1	ATOX1_HUMAN	4	4	5	False	5134,91162109375	7118,37744140625	13202,5693359375	7197,3671875	7476,328125	8294,7626953125	9437,359375	15828,5048828125	8468,1669921875	14144,1826171875	12631,20703125	10808,7529296875	12795,4365234375	12465,2783203125	9057,4130859375	1684,7445068359375	717,1859741210938	1844,1011962890625	845,0213012695312	1115,5457763671875	689,0859375	838,18994140625	1526,7362060546875	1168,4183349609375	1059,5660400390625	675,6238403320312	884,630859375	800,885498046875	958,0072021484375	2116,797119140625
O00264	PGRMC1	Homo sapiens	Membrane-associated progesterone receptor component 1	PGRC1_HUMAN	5	5	5	True	31076,953125	56175,09375	31441,314453125	39379,11328125	53148,3125	86909,640625	72750,03125	49949,98828125	33245,734375	66656,515625	64883,83203125	52974,48828125	78288,4296875	93561,3203125	59733,04296875	11985,35546875	16701,57421875	9467,1240234375	16482,595703125	15791,25	30153,849609375	24931,765625	17513,94921875	10109,744140625	25295,021484375	32512,556640625	24777,068359375	27299,50390625	38201,72265625	23176,912109375
O00267;O00267-2	SUPT5H	Homo sapiens	Transcription elongation factor SPT5;Isoform 2 of Transcription elongation factor SPT5	SPT5H_HUMAN	3	3	3	True	1648,1925048828125	2484,60400390625	1881,6510009765625	876,2623901367188	578,6221923828125	1151,972900390625	863,9464721679688	1513,73828125	3436,3525390625	893,0401000976562	1357,01025390625	971,5408935546875	1459,48876953125	1520,5455322265625	2511,826416015625	671,0448608398438	393,8410339355469	989,04248046875	301,3713684082031	217,38668823242188	374,6770935058594	267,9698791503906	398,1712341308594	971,6762084960938	271,3122863769531	376,4139709472656	378,6539001464844	353,99517822265625	463,6384582519531	757,4027709960938
O00273	DFFA	Homo sapiens	DNA fragmentation factor subunit alpha	DFFA_HUMAN	3	3	3	True	9999,69921875	7542,33935546875	6914,6240234375	6195,72509765625	1848,1505126953125	4433,89013671875	1407,1273193359375	2379,311279296875	6304,08935546875	1575,2904052734375	3213,5146484375	4376,5732421875	1340,9481201171875	6124,50390625	7968,33837890625	2107,718017578125	2045,595947265625	2300,26513671875	1456,4786376953125	615,7387084960938	1781,0908203125	956,2276611328125	488,81121826171875	2257,507568359375	377,2108154296875	1283,0377197265625	1155,519775390625	680,148681640625	1268,6837158203125	2536,129638671875
O00291;O00291-3;O00291-4	HIP1	Homo sapiens	Huntingtin-interacting protein 1;Isoform 3 of Huntingtin-interacting protein 1;Isoform 4 of Huntingtin-interacting protein 1	HIP1_HUMAN	9	9	9	True	7311,33447265625	6980,513671875	9118,5751953125	4249,86181640625	2630,48828125	5392,04296875	1791,4921875	2636,9462890625	11300,5068359375	2295,662109375	4697,6748046875	6014,88037109375	2448,128662109375	3506,647705078125	6218,978515625	4996,513671875	3319,3037109375	5016,8447265625	2967,03564453125	2639,095458984375	3949,351318359375	1679,60595703125	1841,1240234375	5835,1337890625	1865,8887939453125	1899,3880615234375	3451,020263671875	1794,6993408203125	2858,67822265625	4676,61181640625
O00299	CLIC1	Homo sapiens	Chloride intracellular channel protein 1	CLIC1_HUMAN	15	15	16	True	98864,7421875	83215,53125	96697,703125	106232,1171875	174118,1875	108327,9296875	122324,0859375	154943,75	102078,8125	213709,6875	195695,859375	114341,8828125	196845,625	134438,40625	167208,46875	35808,24609375	32166,25390625	33815,72265625	43348,85546875	61643,25390625	37867,19921875	49980,1328125	61327,73828125	38235,12109375	81419,71875	82521,625	46672,88671875	72714,5234375	55596,63671875	55161,8125
O00300	TNFRSF11B	Homo sapiens	Tumor necrosis factor receptor superfamily member 11B	TR11B_HUMAN	1	1	1	True	529,6009521484375	1037,078369140625	398,69537353515625	4578,74853515625	1013,8571166992188	1776,29833984375	625,5501708984375	9995,2548828125	477,48651123046875	5116,64404296875	4583,58984375	2014,35791015625	9472,689453125	1103,8953857421875	1678,7353515625	615,1937255859375	260,8341369628906	121,79975891113281	837,6898803710938	247,9437713623047	413,03472900390625	1442,5540771484375	1587,6595458984375	120,35675811767578	4189,501953125	3113,1171875	450,8869934082031	2788,11474609375	340,62908935546875	424,16741943359375
O00303	EIF3F	Homo sapiens	Eukaryotic translation initiation factor 3 subunit F	EIF3F_HUMAN	7	8	8	True	40481,90625	43308,109375	40981,10546875	33872,1171875	24802,232421875	21522,6640625	9536,376953125	18126,634765625	52597,67578125	15508,970703125	12644,2451171875	25032,853515625	13603,1552734375	9325,6279296875	29849,04296875	10054,0078125	8143,66943359375	9998,759765625	8308,2421875	7778,3291015625	7578,8544921875	2852,335693359375	5332,16162109375	14275,96875	3661,1904296875	4016,067626953125	7719,779296875	3593,029541015625	3843,564453125	6958,130859375
O00339;O00339-2;O00339-3	MATN2	Homo sapiens	Matrilin-2;Isoform 2 of Matrilin-2;Isoform 3 of Matrilin-2	MATN2_HUMAN	11	11	11	True	11435,568359375	15718,197265625	18798,0390625	17550,283203125	9871,5947265625	15367,8486328125	42763,40234375	40195,203125	13519,06640625	25618,27734375	24106,87109375	18835,451171875	42124,6875	32278,646484375	6599,21875	4060,340087890625	4974,54833984375	3578,458740234375	6050,8359375	7365,44677734375	5347,6083984375	13760,794921875	15432,8232421875	5654,14111328125	9731,9384765625	8698,3330078125	5246,68359375	11996,09375	13232	3914,560791015625
O00391	QSOX1	Homo sapiens	Sulfhydryl oxidase 1	QSOX1_HUMAN	40	42	53	False	612508,0625	687083,375	710407,625	603194,0625	1143786,875	679437,0625	938066,25	1354832,625	695130,8125	1084090,75	907666,6875	668963,375	1047445,625	984889,9375	447235,5	235791,28125	276302,71875	260228,640625	244832,765625	409098,4375	284186,71875	369199,9375	478364,0625	247294,1875	427134,625	382486	278140,625	396762,03125	406547,40625	163194,0625
O00401	WASL	Homo sapiens	Neural Wiskott-Aldrich syndrome protein	WASL_HUMAN	5	5	5	False	15287,4814453125	20249,099609375	15623,9833984375	12965,8642578125	17521,419921875	16710,232421875	3483,18994140625	3014,642333984375	10917,0107421875	10518,0322265625	11624,33203125	11948,765625	15677,830078125	5795,455078125	11528,5166015625	6666,8408203125	9600,3232421875	7499,1259765625	7013,77099609375	5058,109375	9038,53515625	5399,05908203125	3717,30810546875	8217,673828125	5367,13720703125	5929,58349609375	8620,1845703125	5839,7890625	7262,5888671875	6168,43310546875
O00410;O00410-3	IPO5	Homo sapiens	Importin-5;Isoform 3 of Importin-5	IPO5_HUMAN	25	28	29	False	96751,265625	76963,6171875	75283,796875	80138,5625	84481,875	60018,1015625	53662,03515625	70393,21875	114182,140625	52057,99609375	46582,48828125	77959,1171875	44148,34765625	50606,45703125	124233,65625	31917,96875	26038,740234375	26325,814453125	27693,1953125	23773,359375	22110,294921875	21684,197265625	22766,955078125	38340,09375	17866,630859375	18663,3515625	26925,599609375	18020,943359375	22917,708984375	38687,05078125
O00418	EEF2K	Homo sapiens	Eukaryotic elongation factor 2 kinase	EF2K_HUMAN	3	3	3	False	2510,6240234375	1658,999267578125	1504,192626953125	1136,939697265625	1182,2686767578125	2047,6912841796875	626,44384765625	2125,505615234375	3052,13134765625	1691,15673828125	1290,5308837890625	2450,988037109375	1025,7984619140625	1257,1568603515625	952,5556030273438	374,3492736816406	349,3728942871094	215,27696228027344	305,6411437988281	303,53271484375	505,611572265625	249,23715209960938	418,0343933105469	689,8618774414062	391,5753173828125	335,2031555175781	249,27642822265625	249,75811767578125	415,3411865234375	382,52288818359375
O00423;O00423-3	EML1	Homo sapiens	Echinoderm microtubule-associated protein-like 1;Isoform 3 of Echinoderm microtubule-associated protein-like 1	EMAL1_HUMAN	7	7	7	True	6031,4833984375	6042,1103515625	5780,794921875	9185,234375	5604,498046875	9449,984375	2362,81884765625	3658,7431640625	4968,546875	2936,56884765625	3149,145751953125	4493,1103515625	1923,1295166015625	3296,674072265625	3190,71728515625	2234,554443359375	1999,31689453125	1857,923583984375	1954,9530029296875	1327,18701171875	1760,0406494140625	361,7670593261719	834,0189208984375	2004,9107666015625	466,87847900390625	528,02734375	2233,897705078125	356,90997314453125	550,91455078125	1228,0531005859375
O00425	IGF2BP3	Homo sapiens	Insulin-like growth factor 2 mRNA-binding protein 3	IF2B3_HUMAN	1	1	1	True	912,6176147460938	1913,9498291015625	1116,8990478515625	471,3841857910156	1213,62158203125	559,1558837890625	1386,200439453125	495,84967041015625	864,4712524414062	643,5408935546875	778,7437744140625	2052,25927734375	1366,283935546875	2569,896484375	938,9168701171875	212,3126678466797	466,0894775390625	256,4170837402344	113,57169342041016	277,9044189453125	167,8052520751953	313,27398681640625	153,77352905273438	192,9472198486328	182,96664428710938	214,3157196044922	458,5126953125	287,8912048339844	540,7340087890625	348,5517272949219
O00429;O00429-2;O00429-3;O00429-4;O00429-5;O00429-6;O00429-8;O00429-9	DNM1L	Homo sapiens	Dynamin-1-like protein;Isoform 4 of Dynamin-1-like protein;Isoform 2 of Dynamin-1-like protein;Isoform 3 of Dynamin-1-like protein;Isoform 5 of Dynamin-1-like protein;Isoform 6 of Dynamin-1-like protein;Isoform 8 of Dynamin-1-like protein;Isoform 9 of Dynamin-1-like protein	DNM1L_HUMAN	12	12	12	True	4886,732421875	6040,478515625	7009,666015625	5443,5576171875	3634,130615234375	8916,27734375	2806,617919921875	6460,2919921875	6641,58056640625	6565,25830078125	6360,79833984375	10473,6201171875	4175,7763671875	4840,744140625	3160,017333984375	2102,0263671875	2331,735595703125	2287,770263671875	2575,576904296875	2328,876953125	3412,055908203125	1508,46728515625	1885,345947265625	2620,1826171875	3058,347900390625	3048,525634765625	3560,78369140625	1964,3868408203125	2794,222900390625	1859,317626953125
O00442;O00442-2	RTCA	Homo sapiens	RNA 3'-terminal phosphate cyclase;Isoform 2 of RNA 3'-terminal phosphate cyclase	RTCA_HUMAN	3	3	3	False	1596,8411865234375	1578,755615234375	1144,6199951171875	1471,6776123046875	1597,079345703125	3519,0712890625	982,6862182617188	1357,4029541015625	4565,74609375	1355,6669921875	931,279541015625	7592,28564453125	1302,4166259765625	1850,9644775390625	1592,34521484375	378,0263671875	353,9078369140625	526,4131469726562	282,2875671386719	479,0071716308594	360,9781188964844	211,05555725097656	337,16876220703125	652,6858520507812	205,5944061279297	202,9287109375	363,03271484375	277,4090576171875	441,0010681152344	246,44679260253906
O00443	PIK3C2A	Homo sapiens	Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha	P3C2A_HUMAN	5	5	5	False	3839,94140625	9368,7744140625	2801,234130859375	3447,578369140625	5907,5361328125	6225,494140625	5448,03857421875	2722,319091796875	2985,53857421875	3841,65576171875	2932,5927734375	5211,12060546875	2184,5478515625	8816,314453125	3891,9677734375	570,426513671875	1001,6163940429688	367,3467102050781	653,0990600585938	640,13525390625	814,793701171875	654,1066284179688	411,8479919433594	438,9352111816406	512,6439819335938	401,0355224609375	939,0780029296875	325,4154357910156	1021,470458984375	833,3619995117188
O00451;O00451-2;O00451-3	GFRA2	Homo sapiens	GDNF family receptor alpha-2;Isoform 2 of GDNF family receptor alpha-2;Isoform 3 of GDNF family receptor alpha-2	GFRA2_HUMAN	2	2	2	True	1068,031494140625	1195,983642578125	906,7796630859375	926,8704223632812	1437,9849853515625	885,6017456054688	1664,4171142578125	1322,937255859375	527,662841796875	1286,70068359375	876,6693725585938	628,8734130859375	683,89794921875	591,909423828125	279,2112121582031	465,26324462890625	466,251708984375	392,1387023925781	383,63818359375	10143,3671875	398,36041259765625	888,405029296875	765,3790893554688	357,93218994140625	533,79736328125	290,4503173828125	215,5948486328125	402,76312255859375	545,8660278320312	348,8586120605469
O00461	GOLIM4	Homo sapiens	Golgi integral membrane protein 4	GOLI4_HUMAN	4	4	4	False	2830,309326171875	4394,1689453125	5482,484375	5668,61572265625	5998,97216796875	5960,02734375	5531,7548828125	6227,68212890625	2321,396240234375	3368,76416015625	3588,41015625	4642,35791015625	4723,572265625	3649,228515625	1758,02001953125	1325,2918701171875	1815,2803955078125	1609,3026123046875	1684,429443359375	1462,7510986328125	3674,107421875	1860,769287109375	964,037353515625	1016,610107421875	1180,65576171875	1384,3739013671875	1495,9593505859375	2008,7242431640625	977,96826171875	729,8737182617188
O00462	MANBA	Homo sapiens	Beta-mannosidase	MANBA_HUMAN	19	19	20	True	26966,935546875	24093,279296875	17833,759765625	24399,10546875	41583,48046875	31713,97265625	25693,84375	47173,95703125	28086,005859375	37350,43359375	30381,966796875	29101,15625	25157,90625	30156,87890625	10845,6064453125	10940,9072265625	8728,685546875	7492,45263671875	10649,3955078125	19896,025390625	10303,068359375	16804,955078125	25437,177734375	12761,46484375	17420,966796875	12617,6669921875	10904,6572265625	18902,46484375	13331,814453125	4750,8681640625
O00468-6;O00468-7	AGRN	Homo sapiens	Isoform 6 of Agrin;Isoform 7 of Agrin	AGRIN_HUMAN	44	45	48	True	146108,65625	147668,921875	115870,59375	209542,109375	199088,484375	201856,5	440127,90625	402827,4375	164576,859375	319043,96875	253178,4375	207665,3125	329614,6875	437698,90625	137731,625	41115,8828125	46587,875	41041,84765625	59495,49609375	61219,59375	60543,2734375	144957,796875	119183,171875	49217,6328125	96345,125	75091,1796875	65053,28515625	94722,4765625	141723,6875	40510,19140625
O00469-2	PLOD2	Homo sapiens	Isoform 2 of Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	PLOD2_HUMAN	28	30	33	False	341167,0625	459522,78125	462768,40625	325333,5	890034,6875	416569,0625	306705,75	361429,46875	393447,84375	271381	359568,46875	259030,96875	350303,53125	446371,96875	325407,34375	119877,5	172315,421875	175630,015625	125811,8671875	274211,71875	164484,5625	125334,0078125	134865,953125	132565,578125	109865,6875	134945,859375	98435,640625	141424,015625	167644,578125	113625,2109375
O00471	EXOC5	Homo sapiens	Exocyst complex component 5	EXOC5_HUMAN	1	1	1	True	747,4525756835938	5326,67333984375	365,9527893066406	10428,916015625	1212,8284912109375	2006,810791015625	37982,9921875	1411,1690673828125	8362,1015625	21967,466796875	38319,33984375	11821,5224609375	26096,1171875	43652,96484375	4194,669921875	25338,8984375	9644,544921875	36237,421875	6361,6748046875	222073,875	454,23492431640625	45959,0703125	296,5287170410156	8112,1806640625	44783,10546875	34646,70703125	3202,063720703125	86590,765625	61423,45703125	15984,818359375
O00479	HMGN4	Homo sapiens	High mobility group nucleosome-binding domain-containing protein 4	HMGN4_HUMAN	1	1	1	True	31245,4765625	30719,458984375	20998,095703125	23010,423828125	12456,208984375	20724,265625	5668,38720703125	4136,07421875	22035,50390625	5142,23046875	11313,576171875	26370,24609375	786,2636108398438	923,6358032226562	20030,494140625	4877,57470703125	5802,18603515625	4720,6552734375	5039,67724609375	884,6744995117188	4510,41064453125	1469,9615478515625	957,1524047851562	5238,9580078125	337,8529968261719	1937,836669921875	5754,78515625	203,94947814941406	308,9851379394531	3277,7958984375
O00483	NDUFA4	Homo sapiens	Cytochrome c oxidase subunit NDUFA4	NDUA4_HUMAN	1	1	1	True	2547,303955078125	8283,98046875	7057,0341796875	2862,9423828125	5938,068359375	6922,3330078125	3464,960205078125	1334,68017578125	5343,0625	11608,6669921875	11607,6494140625	4229,95556640625	8993,2763671875	1126,099853515625	6801,07177734375	799,6854858398438	1350,8853759765625	676,270751953125	1938,549072265625	3097,513427734375	2954,83203125	1833,3665771484375	1204,4793701171875	649,9338989257812	2399,303955078125	2749,730224609375	2221,872802734375	2362,698974609375	1907,708740234375	2510,405517578125
O00487	PSMD14	Homo sapiens	26S proteasome non-ATPase regulatory subunit 14	PSDE_HUMAN	4	4	4	True	12001,935546875	7721,10791015625	4032,4052734375	9619,3408203125	5515,09423828125	7814,2666015625	2456,611572265625	3499,277099609375	12432,12109375	5703,65283203125	5562,2197265625	7585,88427734375	1870,99267578125	3098,62646484375	3830,7333984375	5739,142578125	3528,122802734375	3185,29638671875	4703,10498046875	4700,2373046875	4494,89501953125	1171,244140625	2103,830810546875	5795,2587890625	4485,5107421875	3749,19677734375	4905,86669921875	1372,920654296875	578,1107177734375	3023,5166015625
O00499;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-9	BIN1	Homo sapiens	Myc box-dependent-interacting protein 1;Isoform IIB of Myc box-dependent-interacting protein 1;Isoform IIC1 of Myc box-dependent-interacting protein 1;Isoform IIC2 of Myc box-dependent-interacting protein 1;Isoform IID of Myc box-dependent-interacting protein 1;Isoform II2 of Myc box-dependent-interacting protein 1;Isoform II3 of Myc box-dependent-interacting protein 1;Isoform BIN1-10-13 of Myc box-dependent-interacting protein 1	BIN1_HUMAN	7	7	7	True	5962,11962890625	11103,3349609375	4732,66943359375	4705,83642578125	7871,373046875	4119,57373046875	7255,767578125	5455,33154296875	5210,0283203125	4823,05322265625	4726,94677734375	8239,6630859375	4443,74755859375	11165,2880859375	10445,6123046875	562,2699584960938	592,5132446289062	442,2095031738281	364,7237243652344	563,156494140625	328,22021484375	634,4480590820312	798,7322387695312	517,0935668945312	326,2048034667969	460,9314880371094	424,20794677734375	405,26190185546875	818,0046997070312	864,8627319335938
