PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.MS1Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.MS1Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.MS1Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.MS1Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.MS1Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.MS1Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.MS1Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.MS1Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.MS1Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.MS1Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.MS1Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.MS1Quantity	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.MS2Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.MS2Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.MS2Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.MS2Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.MS2Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.MS2Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.MS2Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.MS2Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.MS2Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.MS2Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.MS2Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.MS2Quantity
A6NIH7	UNC119B	Homo sapiens	Protein unc-119 homolog B	U119B_HUMAN	5	5	5	False	138472,453125	215696,296875	118495,1171875	150428,78125	142625,140625	83085,1171875	127704,25	131101,28125	156589,078125	129568,5625	91747,1953125	53618,48828125	16383,5703125	14438,4501953125	11916,6083984375	16734,048828125	22991,615234375	17193,38671875	16370,9580078125	22529,748046875	18779,908203125	20363,716796875	17799,7890625	19533,58984375
A6NIX2	WTIP	Homo sapiens	Wilms tumor protein 1-interacting protein	WTIP_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2613,48046875	NaN	4600,08740234375	NaN	2245,590087890625	NaN	1632,52099609375	3765,574951171875	2200,483154296875	3771,04052734375	1680,8392333984375	2212,208740234375
A6NJ78	METTL15	Homo sapiens	12S rRNA N4-methylcytidine (m4C) methyltransferase	MET15_HUMAN	6	6	6	True	28560,158203125	14121,3291015625	14839,4892578125	14261,2880859375	8807,4892578125	10436,7333984375	30108,794921875	19317,005859375	11497,10546875	12710,6513671875	23150,939453125	10595,44921875	6008,01220703125	5740,9560546875	5025,37158203125	4460,49609375	3060,03515625	3030,679443359375	5747,23974609375	3789,376220703125	4507,5244140625	4284,71484375	4084,4677734375	3285,540771484375
A6QL63;A6QL63-2;A6QL63-3	BTBD11	Homo sapiens	Ankyrin repeat and BTB/POZ domain-containing protein BTBD11;Isoform 2 of Ankyrin repeat and BTB/POZ domain-containing protein BTBD11;Isoform 3 of Ankyrin repeat and BTB/POZ domain-containing protein BTBD11	BTBDB_HUMAN	1	1	1	False	NaN	NaN	NaN	12981,8310546875	NaN	NaN	59073,7890625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8439,3779296875	NaN	NaN	8031,583984375	NaN	NaN	NaN	NaN	NaN
A6ZKI3	RTL8C	Homo sapiens	Retrotransposon Gag-like protein 8C	RTL8C_HUMAN	5	5	5	False	223259,15625	196869,203125	186832,015625	148665,375	126791,6953125	243511,875	154417,859375	170407,046875	118716,9140625	64564,15625	103757,3671875	172551,15625	46301,26953125	39645,26171875	54065,91796875	37106,78125	36381,90625	39045,00390625	38285,91015625	40530,59375	43661,03125	29680,3984375	37799,0625	41757,64453125
A7E2V4;A7E2V4-3;A7E2V4-4;A7E2V4-5	ZSWIM8	Homo sapiens	Zinc finger SWIM domain-containing protein 8;Isoform 3 of Zinc finger SWIM domain-containing protein 8;Isoform 4 of Zinc finger SWIM domain-containing protein 8;Isoform 5 of Zinc finger SWIM domain-containing protein 8	ZSWM8_HUMAN	12	12	12	False	62666,59375	66842,9921875	31288,337890625	47110,2265625	54962,78515625	25932,625	56342,85546875	48224,9453125	32790,69140625	57491,18359375	36412,625	31633,77734375	15522,2216796875	14648,5673828125	14657,7236328125	13361,62890625	13321,4384765625	12384,333984375	16943,552734375	14046,6142578125	15394,1171875	12500,8837890625	13233,298828125	12279,2841796875
A7E2Y1	MYH7B	Homo sapiens	Myosin-7B	MYH7B_HUMAN	1	1	1	False	31855,73828125	27138,4296875	52353,46875	29497,58984375	17302,412109375	NaN	35794,4609375	29772,607421875	17357,373046875	49460,25	47801,5703125	NaN	2385,82666015625	2045,6279296875	1206,553466796875	2089,544677734375	2320,930908203125	NaN	3656,890869140625	1156,3773193359375	1929,7431640625	3281,12890625	2938,101318359375	1017,85302734375
A8CG34	POM121C	Homo sapiens	Nuclear envelope pore membrane protein POM 121C	P121C_HUMAN	1	1	1	False	148360,125	35342,27734375	NaN	108977,4765625	NaN	60408,34375	NaN	NaN	32309,126953125	NaN	NaN	117918,859375	2591,3359375	5375,34326171875	NaN	7286,8359375	NaN	8135,91748046875	NaN	NaN	6750,4208984375	NaN	NaN	3309,999267578125
A8K2U0;A8K2U0-2	A2ML1	Homo sapiens	Alpha-2-macroglobulin-like protein 1;Isoform 2 of Alpha-2-macroglobulin-like protein 1	A2ML1_HUMAN	1	1	1	True	1,7881641387939453	NaN	1	NaN	NaN	NaN	NaN	0,11200204491615295	NaN	NaN	23,062339782714844	NaN	4344,896484375	6512,35009765625	4784,60546875	9510,9130859375	NaN	4183,58935546875	8616,42578125	9193,1708984375	7207,4892578125	6762,92626953125	2144,30029296875	7585,81201171875
A8K8V0;A8K8V0-2	ZNF785	Homo sapiens	Zinc finger protein 785;Isoform 2 of Zinc finger protein 785	ZN785_HUMAN	1	1	1	False	6282,78271484375	8442,0224609375	NaN	7094,205078125	2033,034912109375	21042,662109375	10582,01171875	3337,548828125	NaN	NaN	NaN	NaN	1113,7015380859375	1360,7379150390625	NaN	2519,7607421875	2004,04931640625	1171,7174072265625	2436,640380859375	2188,7724609375	NaN	NaN	NaN	NaN
A8MSI8	LYRM9	Homo sapiens	LYR motif-containing protein 9	LYRM9_HUMAN	3	3	3	True	39494,75	46820,05859375	45610,515625	31972,65625	41498,90234375	17062,337890625	47415,96875	55863,13671875	36422,37890625	24993,705078125	52065,94140625	20247,298828125	12838,2353515625	15326,07421875	15763,5927734375	12542,4365234375	13181,501953125	10990,08203125	19400,388671875	12105,640625	7148,6591796875	608,1094360351562	9479,3720703125	5487,68798828125
A8MTT3	CEBPZOS	Homo sapiens	Protein CEBPZOS	CEBOS_HUMAN	1	1	2	False	60564,2578125	44423,69921875	77385,3046875	69612,4921875	42209,38671875	40826,3828125	77814,546875	82351,859375	48788,47265625	83813,6171875	44637,76171875	62976,78125	57576,73046875	28584,46484375	38241,65234375	39134,05078125	23341,9453125	31577,52734375	38680,8125	28419,078125	27716,244140625	35944,28515625	28885,251953125	27478,7265625
A8MTZ0;A8MTZ0-2;A8MTZ0-3	BBIP1	Homo sapiens	BBSome-interacting protein 1;Isoform 2 of BBSome-interacting protein 1;Isoform 3 of BBSome-interacting protein 1	BBIP1_HUMAN	1	1	1	False	14475,2373046875	17409,95703125	5322,4423828125	14519,12109375	10852,5029296875	14636,482421875	11588,98046875	24488,482421875	8341,3427734375	3881,940673828125	5696,55322265625	3113,890869140625	4876,87744140625	4419,51171875	4267,21142578125	2867,293701171875	4189,38330078125	3574,40966796875	3527,537841796875	5400,24365234375	4758,03076171875	4574,24755859375	5524,52001953125	4289,98388671875
A8MV65;A8MV65-2	VGLL3	Homo sapiens	Transcription cofactor vestigial-like protein 3;Isoform 2 of Transcription cofactor vestigial-like protein 3	VGLL3_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	NaN	NaN	0,90029376745224	NaN	NaN	1,4088517427444458	1	NaN	6796,49267578125	7583,35400390625	NaN	8181,24169921875	6439,93505859375	10636,078125	2477,673095703125	4065,314208984375	5145,89306640625	3937,04345703125	4477,26416015625	7604,8701171875
A8MVJ9		Homo sapiens	Putative histone PARylation factor 1-like	HPF1L_HUMAN	1	1	1	False	61002,83984375	8999,9951171875	77886,4765625	62632,8671875	30301,392578125	57310,2578125	41311,5703125	12695,330078125	20780,775390625	24206,55078125	38924,6484375	5478,97998046875	2719,92578125	8856,9912109375	5136,70556640625	7054,79150390625	6739,8310546875	4330,6591796875	3678,468994140625	9013,8544921875	4282,11181640625	6458,298828125	10987,9375	3396,816162109375
A8MVW5;A8MVW5-2;A8MVW5-3	HEPACAM2	Homo sapiens	HEPACAM family member 2;Isoform 2 of HEPACAM family member 2;Isoform 3 of HEPACAM family member 2	HECA2_HUMAN	2	2	2	False	504653,15625	703076,0625	486758,09375	592771,0625	441925,25	412339,875	661145,375	461353,0625	412069,78125	398519,375	70026,2734375	372437,25	4350,94287109375	1349,3240966796875	5961,5419921875	4129,15185546875	2830,28173828125	1043,674072265625	4955,9736328125	3536,89404296875	4627,79296875	5389,72021484375	3304,28466796875	6065,1279296875
A8MW92-2	PHF20L1	Homo sapiens	Isoform 2 of PHD finger protein 20-like protein 1	P20L1_HUMAN	1	1	1	False	NaN	NaN	NaN	29201,28515625	83692,6953125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3029,4716796875	1693,4697265625	NaN	NaN	NaN	NaN	NaN	NaN	NaN
A8MWY0;A8MWY0-2;A8MWY0-3	ELAPOR2	Homo sapiens	Endosome/lysosome-associated apoptosis and autophagy regulator family member 2;Isoform 2 of Endosome/lysosome-associated apoptosis and autophagy regulator family member 2;Isoform 3 of Endosome/lysosome-associated apoptosis and autophagy regulator family member 2	ELAP2_HUMAN	1	1	1	False	113748,4375	144712,53125	70411,015625	NaN	106197,03125	44696,328125	88207,78125	92819,8125	69319,375	133543,34375	48240,61328125	81499,7265625	1937,935302734375	2269,53271484375	1543,738525390625	NaN	2020,0966796875	705,449951171875	1518,5283203125	161,4728240966797	1499,5792236328125	NaN	362,2275695800781	1661,1107177734375
A8MXV4	NUDT19	Homo sapiens	Nucleoside diphosphate-linked moiety X motif 19	NUD19_HUMAN	13	13	13	False	425517,46875	434418,71875	493360,375	434392,53125	375916,0625	457105,3125	490423,46875	461267,5625	558216,8125	443694,4375	550014,1875	502608,59375	114622,2578125	118121,5859375	100880,78125	96370,1640625	88013,1015625	101955,625	121638,640625	110790,8359375	119586,765625	101521,3125	112428,5859375	101789,9609375
A9UHW6	MIF4GD	Homo sapiens	MIF4G domain-containing protein	MI4GD_HUMAN	4	4	4	False	117333,40625	97338,09375	178127,59375	129564,5703125	94953,3671875	96871,84375	166904,171875	121154,9609375	108087,3828125	154481,1875	120073,90625	124562,4453125	14495,189453125	14667,3984375	17112,072265625	13961,10546875	15641,72265625	14775,2626953125	20087,673828125	17152,27734375	15931,15234375	16531,765625	15312,12109375	16382,16796875
B0I1T2	MYO1G	Homo sapiens	Unconventional myosin-Ig	MYO1G_HUMAN	1	1	1	False	NaN	NaN	154920,75	202079,15625	NaN	182047,203125	193322,90625	NaN	NaN	NaN	NaN	245083,265625	NaN	NaN	2571,536865234375	1889,7086181640625	2928,839111328125	992,75830078125	1418,2144775390625	3218,76025390625	NaN	NaN	NaN	1476,92333984375
B2RPK0	HMGB1P1	Homo sapiens	Putative high mobility group protein B1-like 1	HGB1A_HUMAN	10	11	13	False	1306797,75	1505650,5	1121268,875	858857,75	1522755,75	1256905	1020260,375	1271478,75	1333686,75	896519,125	1319273,75	1223031,125	168480,296875	247423,03125	149675,78125	155268,453125	233867,953125	193019,453125	134045,4375	185758,203125	205915,703125	138965,953125	185978,59375	189637,390625
B2RTY4;B2RTY4-2;B2RTY4-4	MYO9A	Homo sapiens	Unconventional myosin-IXa;Isoform 2 of Unconventional myosin-IXa;Isoform 4 of Unconventional myosin-IXa	MYO9A_HUMAN	5	5	5	False	165596,21875	103428,0078125	116249,4140625	116441,34375	143950,234375	90451,796875	148361,859375	133451,546875	130438,046875	96346,0546875	26884,974609375	130912,078125	4321,283203125	6000,1318359375	7207,06787109375	4064,009521484375	4258,1298828125	4084,828369140625	6161,49462890625	2873,983642578125	3322,697509765625	7238,84326171875	5152,4287109375	3152,67822265625
B2RXH2	KDM4E	Homo sapiens	Lysine-specific demethylase 4E	KDM4E_HUMAN	1	1	1	False	NaN	366657,90625	208678,21875	317940,46875	271551,5	179602,390625	396538,09375	472952,28125	533821,75	191534,3125	467400,625	455684,90625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN
B4DYI2;P0DKV0	SPATA31C2;SPATA31C1	Homo sapiens	Putative spermatogenesis-associated protein 31C2;Putative spermatogenesis-associated protein 31C1	S31C2_HUMAN;S31C1_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	329807,75	243281,5625	NaN	NaN	NaN	NaN	342456,78125	199249,59375	NaN	NaN	NaN	NaN	9446,7890625	5188,47998046875	NaN	NaN	NaN	NaN	7918,96435546875	4420,45458984375
B7ZAP0	RABGAP1L	Homo sapiens	Rab GTPase-activating protein 1-like, isoform 10	RBG10_HUMAN	1	1	1	False	11573,16015625	42748,6953125	NaN	28255,267578125	14035,1748046875	15913,9443359375	49896,78125	24679,783203125	NaN	39114,6796875	46545,03125	NaN	3617,84912109375	3367,51171875	NaN	3322,740234375	3457,505859375	2413,859619140625	2220,374755859375	2665,494873046875	NaN	2812,334716796875	2185,1796875	NaN
B7ZAQ6;B7ZAQ6-2;B7ZAQ6-3;P0CG08	GPR89A;GPR89A;GPR89A;GPR89B	Homo sapiens	Golgi pH regulator A;Isoform 2 of Golgi pH regulator A;Isoform 3 of Golgi pH regulator A;Golgi pH regulator B	GPHRA_HUMAN;GPHRA_HUMAN;GPHRA_HUMAN;GPHRB_HUMAN	5	5	5	False	239890,125	257652,59375	300976,4375	308597,46875	241695,625	247441,046875	325181,40625	182540,296875	173205,375	281188,4375	167585,453125	283818,625	57850,35546875	56303,12109375	67830,1015625	70954,359375	53459,265625	53496,86328125	59951,1484375	48675,01953125	37952,046875	64537	54938,0234375	52145,390625
B7ZBB8	PPP1R3G	Homo sapiens	Protein phosphatase 1 regulatory subunit 3G	PP13G_HUMAN	2	2	2	True	NaN	28785,60546875	39727,83203125	89611,515625	43913,11328125	24618,4140625	57897,41015625	40116,0546875	69248,9140625	27406,5625	41952,88671875	146230,5625	5274,33984375	8989,2021484375	7967,8564453125	8465,2802734375	8259,7666015625	7167,5166015625	11851,2607421875	12048,650390625	13223,099609375	6228,88818359375	9673,4091796875	8760,51171875
C9J7I0	UMAD1	Homo sapiens	UBAP1-MVB12-associated (UMA)-domain containing protein 1	UMAD1_HUMAN	1	1	1	False	73041,234375	138519,5625	124903,9921875	115522,4296875	209449,453125	129364,84375	224974,109375	165784,203125	183280,21875	121755,1796875	191190,5625	147226,625	26429,4921875	24876,912109375	26930,322265625	29424,193359375	32731,71484375	27173,578125	24618,75	32223,59765625	27971,58203125	27765,33203125	29494,15234375	27219,40625
C9JCN9	HSBP1L1	Homo sapiens	Heat shock factor-binding protein 1-like protein 1	HSBPL_HUMAN	1	1	1	False	NaN	27186,0703125	NaN	23149,56640625	22035,904296875	NaN	NaN	35937,11328125	38245,95703125	25641,4375	34591,78515625	NaN	NaN	5635,15869140625	NaN	5598,8935546875	5822,16455078125	NaN	NaN	2235,029296875	7434,40869140625	5927,0888671875	6195,5283203125	NaN
C9JLW8	MCRIP1	Homo sapiens	Mapk-regulated corepressor-interacting protein 1	MCRI1_HUMAN	3	3	3	False	231896,125	214507,53125	236992,125	268281,9375	278943,75	205232,421875	206508,390625	236676,21875	203550,921875	172003,78125	252181,46875	288613,5	100420,9296875	93250,0234375	99891,234375	87313,359375	108348,1875	83367,203125	101112,9609375	100444,6015625	91474,9609375	87704,6640625	88146,84375	91810,3671875
C9JQI7;C9JQI7-2	TMEM232	Homo sapiens	Transmembrane protein 232;Isoform 1 of Transmembrane protein 232	TM232_HUMAN	1	1	1	False	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39618,47265625	4216,560546875	44663,265625	38747,8984375	5805,2490234375	12947,7685546875	33019,77734375	2931,71728515625	NaN	5104,560546875	6937,015625	NaN
E0CX11;Q5SZL2;Q5SZL2-4	STMP1;CEP85L;CEP85L	Homo sapiens	Short transmembrane mitochondrial protein 1;Centrosomal protein of 85 kDa-like;Isoform 4 of Centrosomal protein of 85 kDa-like	STMP1_HUMAN;CE85L_HUMAN;CE85L_HUMAN	1	1	1	False	142136,640625	140180,0625	113418,6875	96476,2890625	73180,53125	112687,1640625	128454,6328125	102180,140625	102203,625	134193,5	100581,0859375	94903,2578125	10072,27734375	10378,0244140625	6907,95263671875	7882,8408203125	6181,64013671875	7936,78662109375	7628,65380859375	6066,61767578125	7082,35009765625	8180,1923828125	7095,677734375	7592,5556640625
E9PAV3	NACA	Homo sapiens	Nascent polypeptide-associated complex subunit alpha, muscle-specific form	NACAM_HUMAN	6	6	8	False	4246780	4779540,5	3621691,75	3423747,5	5125188,5	4840520	3385964,5	4462705	4410237	4752990,5	4717134	5833665,5	664814,3125	742820,6875	609999,125	648930,125	780883,625	707008,75	546111,3125	685076,0625	714316,75	670771,375	631493,375	764373,6875
E9PRG8	C11orf98	Homo sapiens	Uncharacterized protein C11orf98	CK098_HUMAN	6	6	7	False	20254,1796875	54536,01953125	46347,5234375	60204,1640625	51397,2890625	43062,18359375	26089,310546875	41482,54296875	43529,23046875	38597,51953125	26234,7421875	49966,41015625	10259,048828125	8955,2685546875	9358,9638671875	11686,28125	11161,080078125	10701,4892578125	5574,23193359375	8348,34765625	8746,880859375	9362,6611328125	9551,3388671875	7636,5048828125
F8WCM5;P01308	INS-IGF2;INS	Homo sapiens	Insulin, isoform 2;Insulin	INSR2_HUMAN;INS_HUMAN	1	1	1	True	155105,75	126886,796875	28987,654296875	145042,890625	140679,546875	116505,4765625	106424,65625	43870,6328125	53889,5703125	42959,05078125	105986,9140625	50118,63671875	18775,73046875	18107,419921875	12170,4775390625	23139,3828125	17066,9609375	13327,916015625	12981,291015625	12715,158203125	10029,1201171875	9837,796875	13373,98046875	9374,845703125
G9CGD6;G9CGD6-2;G9CGD6-3;Q6P9H4	CNK3/IPCEF1;CNK3/IPCEF1;CNK3/IPCEF1;CNKSR3	Homo sapiens	CNK3/IPCEF1 fusion protein;Isoform CNK3-IPCEF1-2 of CNK3/IPCEF1 fusion protein;Isoform CNK3-IPCEF1-3 of CNK3/IPCEF1 fusion protein;Connector enhancer of kinase suppressor of ras 3	CNIPF_HUMAN;CNIPF_HUMAN;CNIPF_HUMAN;CNKR3_HUMAN	1	1	1	False	141290,296875	137636,25	299968,65625	150851,34375	125235,7109375	165376,546875	155579,84375	191261,71875	139665,109375	77300,7265625	196085,3125	234602,765625	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN
L0R6Q1	SLC35A4	Homo sapiens	SLC35A4 upstream open reading frame protein	S35U4_HUMAN	4	4	5	False	158776,765625	117938,7109375	171478,03125	139274,140625	112613,5	142609,28125	153011,59375	156066,0625	121162,1484375	181362,25	160138,734375	180784,640625	20636,958984375	23948,12890625	20253,28515625	20834,78515625	14962,80078125	22218,443359375	21670,201171875	18161,13671875	18244,12109375	18246,04296875	18608,845703125	20500,865234375
L0R819	ASDURF	Homo sapiens	ASNSD1 upstream open reading frame protein	ASURF_HUMAN	4	4	4	False	42714,1640625	47601,515625	56431,1015625	44468,16015625	34485,14453125	35057,00390625	53752,99609375	66398,640625	41030,06640625	36929,3984375	25862,443359375	49738,32421875	13904,6826171875	18097,46875	16282,6845703125	18915,052734375	18690,623046875	19265,64453125	19541,83203125	19363,375	17063,966796875	17477,380859375	16988,001953125	20952,599609375
L0R8F8	MIEF1	Homo sapiens	MIEF1 upstream open reading frame protein	MIDUO_HUMAN	1	1	1	False	21364,302734375	NaN	NaN	NaN	NaN	28275,318359375	NaN	57779,796875	NaN	NaN	65962,890625	NaN	3920,644775390625	NaN	NaN	NaN	NaN	3279,2900390625	NaN	2678,7294921875	NaN	NaN	2554,908935546875	NaN
M0R2J8	DCDC1	Homo sapiens	Doublecortin domain-containing protein 1	DCDC1_HUMAN	1	1	1	False	27292,833984375	15633,923828125	27381,111328125	110092,484375	49745,94921875	20113,984375	29750,375	68805,265625	NaN	NaN	NaN	NaN	12691,2294921875	3128,843505859375	20923,3046875	7471,97509765625	4150,72705078125	5126,9697265625	8747,8681640625	2225,66845703125	NaN	NaN	NaN	NaN
O00115;O00115-2	DNASE2	Homo sapiens	Deoxyribonuclease-2-alpha;Isoform 2 of Deoxyribonuclease-2-alpha	DNS2A_HUMAN	5	5	5	False	507593,96875	569248,5625	655019,6875	436553,84375	652824,5625	492429,46875	725241,875	730389,4375	695030,0625	556621	845571,8125	466938,625	84452,578125	107528,8515625	113063,2890625	65686,96875	109869,796875	76700,0546875	118897,2578125	122066,6171875	113649,1015625	60225,05078125	118123,6171875	83749,1328125
O00116	AGPS	Homo sapiens	Alkyldihydroxyacetonephosphate synthase, peroxisomal	ADAS_HUMAN	22	23	24	False	1735126,375	1900311,375	2107486,25	1414917,5	1524259,75	1322798,125	2023910	1796207,125	1989859,375	1278589,375	1751879,125	1394993,5	244641,578125	246524,6875	275060,75	190141,125	209291,640625	192808,015625	279287,8125	263782,96875	284562,3125	163417,171875	232076,46875	178106,734375
O00124;O00124-3	UBXN8	Homo sapiens	UBX domain-containing protein 8;Isoform 3 of UBX domain-containing protein 8	UBXN8_HUMAN	2	2	2	False	NaN	NaN	3906,361083984375	22781,19140625	NaN	NaN	NaN	NaN	NaN	86506,328125	15134,7763671875	1262,371337890625	NaN	NaN	3481,579345703125	3485,203857421875	NaN	NaN	1466,3792724609375	NaN	455,1311340332031	1407,1732177734375	1512,812744140625	1716,0894775390625
O00139;O00139-1;O00139-2;O00139-4;O00139-5	KIF2A	Homo sapiens	Kinesin-like protein KIF2A;Isoform 1 of Kinesin-like protein KIF2A;Isoform 2 of Kinesin-like protein KIF2A;Isoform 4 of Kinesin-like protein KIF2A;Isoform 5 of Kinesin-like protein KIF2A	KIF2A_HUMAN	19	19	20	False	186626,828125	203747,515625	195101,0625	222165,859375	213547,578125	215340,5	174867,328125	208088,65625	183208,984375	241073,03125	184204,21875	229813,4375	89264,875	96420,390625	87355,171875	90072,8125	90250,671875	96038,84375	86457,2265625	80407,75	81878,03125	94765,6015625	94925,6796875	89187,609375
O00142	TK2	Homo sapiens	Thymidine kinase 2, mitochondrial	KITM_HUMAN	10	10	13	False	536502,3125	459162,3125	420422,125	514227,21875	444574,625	382990,90625	589584,375	559572,9375	482791,8125	544799,625	542832,125	459547,59375	159010,671875	162737,5	147131,21875	157288,09375	133293,484375	137804,59375	202825,4375	152218,609375	140142,484375	153407,875	157896,75	130980,359375
O00148	DDX39A	Homo sapiens	ATP-dependent RNA helicase DDX39A	DX39A_HUMAN	5	5	5	True	47626,171875	59953,03125	58151,796875	120651,8984375	57314,66015625	104526,390625	33085,078125	55556,3046875	52102,7578125	57733,73828125	28554,806640625	89984,671875	16254,908203125	16393,822265625	15061,01171875	23869,16796875	14963,4443359375	23675,79296875	10920,974609375	9847,2861328125	14409,4501953125	14184,7880859375	10326,923828125	16278,98046875
O00151	PDLIM1	Homo sapiens	PDZ and LIM domain protein 1	PDLI1_HUMAN	18	20	20	False	4254672,5	3808478,5	3808089,25	3907577	4528732	3644034	5926829	6299936,5	6138221,5	6152613	5941635,5	5776238,5	1035489,625	999027,6875	996662,25	1009341,375	1127927,25	985663,6875	1429080,25	1551090,5	1416214,125	1446342,625	1447475,5	1465270,625
O00154;O00154-4;O00154-6;O00154-7	ACOT7	Homo sapiens	Cytosolic acyl coenzyme A thioester hydrolase;Isoform 4 of Cytosolic acyl coenzyme A thioester hydrolase;Isoform 6 of Cytosolic acyl coenzyme A thioester hydrolase;Isoform 7 of Cytosolic acyl coenzyme A thioester hydrolase	BACH_HUMAN	13	13	14	False	480413,78125	375097,4375	514358,90625	404744,78125	363258,46875	465131,75	444001,375	519720,28125	591602,0625	448519,09375	551265,375	564802,8125	148515,46875	147642,921875	169744,203125	150389,90625	148468,8125	179293,25	166459,328125	192135,078125	217072,78125	177047,671875	187786,46875	211634,75
O00159-2	MYO1C	Homo sapiens	Isoform 2 of Unconventional myosin-Ic	MYO1C_HUMAN	68	70	84	False	7558065	7267526,5	7278827,5	7436088	7033936,5	6638647,5	8990472	7921207	7323452	8094802	8903158	7391230	1900861,125	1774198,875	1769111,625	1676431,375	1683440,25	1594709,75	2016847	1852240,625	1727808,375	1850177,75	2049992,5	1625498,875
O00159-3	MYO1C	Homo sapiens	Isoform 3 of Unconventional myosin-Ic	MYO1C_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	NaN	0,7266234159469604	19,14999771118164	NaN	0,0013209125027060509	19,32688331604004	1	NaN	387169,25	343265,4375	343504,5	350639,21875	341157,125	355138,34375	416905,5625	420128,625	402316,46875	328004,59375	368007,96875	349612,6875
